DATE,Revenue,Profit_Before_Tax,Net_Profit,Profit_Margin,Customer_Loans,Loans_from_Other_Organizations,Number_of_Customers,Customer_Classification
16/04/2018,35007,4322,6995,19.98171794,33935,12128,5555,SME
17/04/2018,18982,4741,3823,20.14013276,7653,5521,4332,Corporate
18/04/2018,22660,7006,5950,26.25772286,28717,13921,6045,Retail
19/04/2018,13396,2745,637,4.755150791,10761,12447,1706,SME
20/04/2018,46730,5599,2953,6.319280976,38456,6529,1721,Retail
23/04/2018,46644,9270,817,1.751565046,8384,3760,8836,Corporate
24/04/2018,38499,7009,7214,18.73814904,37615,7310,8151,Corporate
26/04/2018,36796,6327,4267,11.59636917,31297,6256,4808,Corporate
27/04/2018,18913,5850,8791,46.48125628,26117,6684,5190,Retail
2/5/2018,20480,9658,6509,31.78222656,29228,15403,2571,Retail
3/5/2018,25727,9191,8946,34.77280678,30370,14640,5548,Corporate
4/5/2018,34838,5491,5501,15.79022906,21672,16708,7653,SME
7/5/2018,13504,9472,3870,28.65817536,21368,1938,3223,Retail
8/5/2018,12441,9005,3812,30.64062374,9797,8145,1925,Retail
9/5/2018,43237,7717,1389,3.212526308,10906,9337,4620,SME
10/5/2018,49928,2212,7539,15.09974363,9004,13938,9379,Retail
11/5/2018,11188,6227,4476,40.00715052,24574,7852,5004,Retail
14/05/2018,25424,2676,2779,10.93061674,31489,15207,3136,Corporate
15/05/2018,27354,9741,8524,31.16180449,20816,11086,7025,SME
16/05/2018,39837,3386,4624,11.60729975,20550,8864,9655,Corporate
17/05/2018,41979,7601,1581,3.766168799,21665,1483,6257,Corporate
18/05/2018,12469,5648,8346,66.93399631,27155,8245,3229,Retail
21/05/2018,33495,8424,8973,26.789073,16043,2693,4931,SME
22/05/2018,44526,4468,8907,20.00404258,10041,16571,7931,Retail
23/05/2018,46817,4092,4900,10.46628361,39778,8179,6413,SME
24/05/2018,26495,2273,1331,5.023589356,25764,12941,2899,SME
25/05/2018,24306,4067,2055,8.454702543,17178,16715,5411,SME
28/05/2018,16992,4573,8319,48.95833333,18918,2602,9252,Retail
29/05/2018,11779,7514,1821,15.45971644,22500,11550,2840,Retail
30/05/2018,14690,7927,1565,10.65350579,17564,2803,2279,SME
31/05/2018,31298,5887,8442,26.97296952,17019,6021,1027,Retail
1/6/2018,12538,1446,1127,8.98867443,5347,15466,1466,Corporate
4/6/2018,22316,7198,3702,16.58899444,9509,4767,3309,Retail
5/6/2018,44595,9145,7100,15.92106738,31789,19844,2156,Retail
6/6/2018,13441,4415,8009,59.5863403,36502,17669,8621,SME
7/6/2018,15479,1480,5860,37.85774275,8614,3365,2417,Corporate
8/6/2018,15674,2606,5075,32.37846115,7102,12796,4105,Corporate
11/6/2018,38869,8843,7996,20.57166379,9697,5950,2367,Corporate
12/6/2018,34703,4425,1370,3.947785494,20526,8063,9619,Corporate
13/06/2018,19299,1929,3439,17.81957614,12904,13684,7829,Retail
14/06/2018,41562,9323,5900,14.1956595,33499,17110,3214,Retail
15/06/2018,27627,5950,2512,9.092554385,17158,13449,1920,Retail
18/06/2018,14835,9549,4835,32.59184361,14089,9519,4013,Corporate
19/06/2018,29296,8290,649,2.215319498,22662,15138,6708,SME
20/06/2018,22019,5786,1748,7.938598483,10320,17268,1212,Corporate
21/06/2018,34470,9097,4572,13.26370757,33292,2265,2790,Corporate
22/06/2018,13454,9525,1664,12.36806898,11579,16093,6900,Retail
25/06/2018,40555,3987,6741,16.62187153,20206,13405,4420,SME
26/06/2018,48713,4102,2173,4.460821547,18913,9675,1547,SME
27/06/2018,13901,4225,7500,53.95295302,19070,6473,1294,Corporate
28/06/2018,42236,2276,857,2.029074723,32685,19298,2972,SME
29/06/2018,46649,2532,6521,13.97886343,28868,12856,2207,SME
2/7/2018,41091,3144,5922,14.41191502,17006,12884,9444,SME
3/7/2018,31355,1996,5853,18.66687929,33951,16222,9692,Corporate
4/7/2018,36874,9395,4864,13.19086619,7681,16794,9200,Corporate
5/7/2018,17831,2699,844,4.733329595,30015,4449,5669,Retail
6/7/2018,33805,8033,2626,7.768081645,37077,2950,4748,Retail
9/7/2018,12792,2452,5445,42.56566604,20730,14050,8309,SME
10/7/2018,48708,6826,6994,14.35903753,23592,1528,3775,Corporate
11/7/2018,10279,3144,1177,11.45053021,33180,17749,3375,Retail
12/7/2018,19338,6309,5877,30.39094012,19620,2354,8591,SME
13/07/2018,21817,4563,6567,30.10038044,11899,7545,5702,Corporate
16/07/2018,23116,5137,3967,17.16127358,21960,10910,4914,Corporate
17/07/2018,10815,7103,3741,34.59084605,19928,10186,6637,Retail
18/07/2018,16081,6029,4705,29.25813071,31953,12048,7183,SME
19/07/2018,45422,9895,8166,17.9780723,31740,7171,5371,Corporate
20/07/2018,20213,6277,6951,34.38875971,37363,2570,7713,Retail
23/07/2018,27194,7397,4330,15.92262999,24073,18850,2539,Corporate
24/07/2018,34318,4107,1644,4.790488956,31753,4854,2530,Corporate
25/07/2018,43280,8914,5162,11.92698706,18159,1776,9119,Retail
26/07/2018,42723,3256,4163,9.744165906,11548,13076,1600,SME
27/07/2018,14829,3132,8036,54.19111201,11025,8058,7486,Retail
30/07/2018,45907,5739,7445,16.21757031,33292,17859,2427,Corporate
31/07/2018,14383,7495,4590,31.91267469,29887,4290,9050,SME
1/8/2018,12845,1702,766,5.963409887,19935,4799,4229,Corporate
2/8/2018,16160,8001,7678,47.51237624,25543,10162,3070,Corporate
3/8/2018,36563,6413,3803,10.40122528,9720,11178,7023,Retail
6/8/2018,41002,6834,7451,18.17228428,25808,10237,2160,SME
7/8/2018,30477,2248,3928,12.88840765,38655,16052,5974,Corporate
8/8/2018,30713,3751,8855,28.83143946,26293,10148,6744,SME
9/8/2018,30747,4690,6332,20.59387908,21547,13248,9873,Retail
10/8/2018,13409,2192,8627,64.33738534,30786,14045,3771,SME
13/08/2018,21063,2165,4770,22.64634667,5182,13539,2046,SME
14/08/2018,47757,2591,1238,2.592290135,31135,8863,5679,Retail
15/08/2018,19515,9953,1544,7.91186267,37611,19397,5160,Corporate
16/08/2018,49235,2200,3598,7.307809485,9728,18597,7385,Retail
17/08/2018,22820,9559,2934,12.85714286,22356,19599,5668,SME
20/08/2018,10511,5923,8680,82.58015412,19884,7901,3854,Retail
21/08/2018,14366,9721,7614,53.00013922,5090,16792,5456,SME
22/08/2018,26654,9544,1435,5.383807308,31083,1574,5312,Retail
23/08/2018,36704,2528,7207,19.63546207,22661,15070,1522,Retail
24/08/2018,10447,4808,4789,45.84091127,6858,16838,6227,Retail
27/08/2018,47237,2803,6539,13.84296208,21509,18764,1201,Retail
28/08/2018,42811,2450,7736,18.07012216,29035,5972,9890,SME
29/08/2018,47780,5806,8365,17.50732524,38331,13755,1789,SME
30/08/2018,45351,4282,8536,18.82207669,29850,16887,1272,Corporate
31/08/2018,48178,1801,8449,17.53705011,33442,3130,2651,Corporate
4/9/2018,46128,4123,7250,15.71713493,11399,5795,9436,SME
5/9/2018,12881,1081,7023,54.52216443,28098,15912,1067,Corporate
6/9/2018,12837,9118,6183,48.16545922,20850,1567,4323,Retail
7/9/2018,34365,8372,6081,17.69532955,7849,18345,7237,SME
10/9/2018,43768,1041,8459,19.3269055,39983,6450,2969,SME
11/9/2018,31272,4537,643,2.056152469,24283,9414,8512,SME
12/9/2018,24609,7047,4304,17.48953635,10636,12683,4366,Retail
13/09/2018,30404,5355,6953,22.86870149,36630,12778,1702,Corporate
14/09/2018,46488,1744,2803,6.029512993,30803,19177,1618,Retail
17/09/2018,37397,8594,6496,17.3703773,8077,18865,5003,Corporate
18/09/2018,31729,1004,8779,27.66869425,35798,2962,8097,SME
19/09/2018,21858,5740,5521,25.2584866,30162,6232,6771,Retail
20/09/2018,45390,9767,1874,4.128662701,36889,19292,7153,SME
21/09/2018,44333,5844,1378,3.108294047,29685,15787,1682,Corporate
24/09/2018,42907,8616,5720,13.33115809,8287,7507,6206,Corporate
25/09/2018,20398,5083,2295,11.25110305,7242,4108,8816,Corporate
26/09/2018,46410,6462,6829,14.71450119,9822,5341,8647,Retail
27/09/2018,23278,7110,3711,15.94209124,36548,17143,1002,SME
28/09/2018,40762,5886,4662,11.43712281,36890,14166,8095,Corporate
1/10/2018,34533,3135,7561,21.89499899,25688,19386,7076,Corporate
2/10/2018,32855,6259,1469,4.471161163,22456,4010,1020,Corporate
3/10/2018,35241,8042,7250,20.57262847,7370,17301,6790,SME
4/10/2018,43260,2036,1641,3.79334258,30416,4625,9521,SME
5/10/2018,26723,5098,7266,27.190061,29789,7252,9084,Retail
8/10/2018,40745,7235,933,2.289851516,19947,7100,8329,Corporate
9/10/2018,44169,5812,1325,2.999841518,12051,18881,6991,SME
10/10/2018,17299,7265,5580,32.25619978,18903,4926,6714,Retail
11/10/2018,10884,2769,8074,74.18228592,24635,3964,9932,Retail
12/10/2018,49892,2341,1126,2.25687485,19228,12646,1291,Corporate
15/10/2018,14081,5607,6417,45.57204744,35693,2515,3793,SME
16/10/2018,10851,4685,7081,65.25665837,29921,8029,9773,SME
17/10/2018,28681,3715,6300,21.96576131,15055,3350,5922,Retail
18/10/2018,12597,8590,7236,57.44224815,30304,6098,8900,SME
19/10/2018,32972,1780,1023,3.102632537,10451,14762,1356,Retail
22/10/2018,40885,4302,3348,8.188822306,15329,5016,7603,SME
23/10/2018,25956,1102,5212,20.08013561,22269,14633,3918,Retail
24/10/2018,40992,5165,5421,13.22453162,28511,16667,8606,Retail
25/10/2018,11512,5438,1395,12.11779013,14710,19016,6584,Retail
26/10/2018,34417,9254,8335,24.21768312,38938,11691,5771,Corporate
29/10/2018,36433,6698,8576,23.53909917,20853,19422,4938,Corporate
30/10/2018,32615,1059,5954,18.25540396,37163,2892,7310,Corporate
31/10/2018,48212,5593,7334,15.21198042,5929,19608,2001,Corporate
1/11/2018,35606,8192,8117,22.79671965,7860,16344,2803,SME
2/11/2018,44162,5458,2736,6.195371586,37189,11781,4957,Retail
5/11/2018,21836,2500,2237,10.24455028,15126,2605,9331,Corporate
6/11/2018,41960,8300,5105,12.1663489,9995,6787,3700,Corporate
7/11/2018,28493,1813,2781,9.760292002,10057,19826,3245,SME
8/11/2018,33540,1199,6625,19.75253429,26327,6172,7064,SME
9/11/2018,33739,9776,6828,20.2377071,8067,5417,4621,SME
12/11/2018,31277,4946,1167,3.731176264,21322,2347,2164,Corporate
13/11/2018,11263,5175,7251,64.37893989,8124,5799,6683,SME
14/11/2018,46892,3324,6019,12.83587819,21328,2380,3584,Corporate
15/11/2018,33704,6680,5018,14.88844054,24176,1395,2552,Retail
16/11/2018,38035,6850,6518,17.13684764,32859,5561,8183,Corporate
19/11/2018,47330,3447,4425,9.349249947,21780,18256,1310,SME
20/11/2018,29718,8023,2199,7.399555825,11546,17418,2223,Retail
21/11/2018,13703,3582,1029,7.509304532,25315,18667,2140,SME
22/11/2018,45738,9502,4716,10.31090122,12189,12937,2959,Retail
23/11/2018,41086,7963,805,1.959304873,37912,13931,8573,Corporate
26/11/2018,16949,6282,5757,33.9666057,22604,10453,6569,Retail
27/11/2018,24343,6277,6669,27.39596599,32487,11333,2908,Corporate
28/11/2018,44168,7444,2193,4.965133128,14901,10498,7749,Corporate
29/11/2018,36604,9060,7908,21.60419626,30827,18115,4227,Corporate
30/11/2018,19733,8444,4196,21.2638727,22295,14811,9628,Retail
3/12/2018,17758,5415,7885,44.40252281,37876,7612,1611,Retail
4/12/2018,24213,1942,3400,14.04204353,39593,4661,6542,Retail
5/12/2018,23393,1814,1153,4.928824862,10525,4290,9825,Retail
6/12/2018,10110,2134,3353,33.16518299,25814,3975,2198,Corporate
7/12/2018,45436,5245,6728,14.80764152,39410,12506,7710,Corporate
10/12/2018,11054,7858,8287,74.96833725,21869,6158,6908,Retail
11/12/2018,19987,2849,944,4.723069995,36618,10093,1068,SME
12/12/2018,10128,5486,4909,48.46958926,17084,9881,9958,Corporate
13/12/2018,28269,3955,3993,14.12501327,28837,7281,3006,Corporate
14/12/2018,20540,5285,7080,34.46932814,18087,5327,6280,Retail
17/12/2018,27644,1368,6026,21.79858197,7115,12613,7995,Retail
18/12/2018,30351,2902,3665,12.07538467,15870,8352,4728,SME
19/12/2018,37251,4731,4424,11.87619124,27156,8357,4152,SME
20/12/2018,37581,1249,8757,23.3016684,23659,11888,9911,Retail
21/12/2018,45840,2031,876,1.910994764,21594,10872,1721,Retail
24/12/2018,23218,2337,6730,28.98613145,7977,1504,5940,Retail
25/12/2018,11010,1656,8730,79.29155313,8817,1248,5408,Retail
26/12/2018,19444,3216,4996,25.69430158,31968,3986,3968,Corporate
27/12/2018,43979,5286,6568,14.93440051,13758,3290,4904,Retail
28/12/2018,23333,9489,679,2.910041572,37973,9323,2952,Retail
2/1/2019,24993,9106,4833,19.33741448,39818,17443,3440,Retail
3/1/2019,21137,7568,3746,17.72247717,9187,12352,7287,Corporate
4/1/2019,24479,6115,6781,27.70129499,8264,17395,3032,SME
7/1/2019,37625,8011,8093,21.50963455,28272,4705,6626,Corporate
8/1/2019,49638,1849,8335,16.79157097,24690,15761,8927,Corporate
9/1/2019,34081,2905,7654,22.4582612,38141,8415,1792,Corporate
10/1/2019,27644,9661,994,3.595716973,24991,1538,6548,Corporate
11/1/2019,25766,1923,8322,32.29837771,23587,13418,9751,SME
14/01/2019,23773,2967,6276,26.39969714,23086,5486,1978,Corporate
15/01/2019,45442,2206,1169,2.572510013,32511,4377,2268,Retail
16/01/2019,37823,4528,8186,21.64291569,16066,14323,9501,Corporate
17/01/2019,36306,5065,8172,22.50867625,31098,18450,8061,Corporate
18/01/2019,11929,7320,3627,30.40489563,31914,11773,1843,Retail
21/01/2019,10947,9796,2629,24.01571207,16002,11320,8023,Corporate
22/01/2019,38719,7384,4212,10.87838012,26413,4848,9825,Corporate
23/01/2019,35348,6058,549,1.55312889,30263,8015,5877,SME
24/01/2019,24590,2224,2536,10.31313542,36449,16344,4610,Corporate
25/01/2019,32728,1417,818,2.499388902,23463,12989,5577,Corporate
28/01/2019,26876,4707,7669,28.5347522,14743,12200,5134,Corporate
29/01/2019,25581,2345,1008,3.940424534,28572,19671,3066,SME
30/01/2019,26889,7830,8339,31.01268177,33520,13963,8835,SME
31/01/2019,43130,6343,4116,9.543241363,14766,17098,4461,Corporate
1/2/2019,12205,9982,1854,15.1904957,35632,11586,4900,Retail
11/2/2019,33185,4788,7040,21.2144041,5046,1544,4295,Retail
12/2/2019,39114,7312,6392,16.34197474,21467,11337,6057,Retail
13/02/2019,13377,8928,4253,31.79337669,19712,16100,1282,SME
14/02/2019,23640,6568,677,2.863790186,39704,14782,7805,Corporate
15/02/2019,14440,3207,8642,59.84764543,6093,3451,2461,Corporate
18/02/2019,46274,7428,4488,9.698750918,12954,4558,1085,Corporate
19/02/2019,26015,4196,1566,6.019604075,30690,16925,7273,Corporate
20/02/2019,38601,6624,4226,10.9479029,19567,16080,3871,Corporate
21/02/2019,34438,6817,4906,14.24589117,20915,9248,1967,SME
22/02/2019,16076,7131,4655,28.95620801,17267,12965,7845,Retail
25/02/2019,23822,4168,1830,7.681974645,33328,18849,5681,Corporate
26/02/2019,29381,2130,3275,11.14665941,38337,2287,3760,SME
27/02/2019,31583,9695,4847,15.34686382,8658,2277,1956,Corporate
28/02/2019,36925,7865,767,2.07718348,36385,13907,6723,Corporate
1/3/2019,14698,3534,2161,14.70268064,39427,13127,4331,Retail
4/3/2019,44895,6658,4146,9.23488139,36817,4057,6013,Corporate
5/3/2019,31515,4801,8319,26.39695383,15044,8902,9269,Corporate
6/3/2019,27310,4507,8563,31.35481509,24556,11709,4494,Corporate
7/3/2019,37834,8993,6826,18.04197283,18383,1987,9762,Corporate
8/3/2019,44372,6161,8105,18.26602362,21019,11852,4764,Retail
11/3/2019,34891,5551,1708,4.895245192,31791,10015,9299,Corporate
12/3/2019,18829,4298,7580,40.25705029,22914,11914,4408,Corporate
13/03/2019,25676,3720,6476,25.2219972,37661,7154,3568,SME
14/03/2019,16429,3700,6596,40.14851786,32384,16211,7198,Corporate
15/03/2019,26634,4672,5585,20.96943756,10606,5985,1751,Corporate
18/03/2019,19371,2134,3793,19.58081668,14548,5375,4963,SME
19/03/2019,38391,8662,6061,15.78755437,19577,18852,5831,SME
20/03/2019,18318,1199,7291,39.80238017,33763,14067,4922,SME
21/03/2019,48984,9649,5644,11.52212967,33209,4989,1758,Retail
22/03/2019,15195,2319,5798,38.15728858,5781,17691,8536,SME
25/03/2019,13278,8469,4156,31.29989456,10964,6412,3476,Corporate
26/03/2019,38198,9353,2290,5.995078276,22609,9673,1593,Retail
27/03/2019,21531,3019,1086,5.043890205,12259,16812,2856,Corporate
28/03/2019,13530,8228,5275,38.98743533,10946,16048,7523,SME
29/03/2019,18025,2954,5920,32.84327323,34615,13611,3386,Retail
1/4/2019,19906,9056,4265,21.42570079,9087,18231,1931,Corporate
2/4/2019,17208,3074,2420,14.06322641,35892,10012,7367,Corporate
3/4/2019,16430,6621,1757,10.69385271,23271,18279,7685,Retail
4/4/2019,28070,8599,956,3.405771286,23898,14089,7880,SME
5/4/2019,19339,9774,8360,43.22870883,38334,5735,1940,Corporate
8/4/2019,30043,2949,660,2.19685118,13432,14305,3208,Retail
9/4/2019,39987,2537,743,1.858103884,17136,16893,1476,SME
10/4/2019,14564,4670,596,4.09228234,33427,19104,6046,Retail
11/4/2019,29396,1026,1753,5.96339638,8430,3611,2265,Retail
12/4/2019,14868,9029,3048,20.50040355,37255,4572,8374,Corporate
16/04/2019,39361,4717,7912,20.10111532,15528,16597,1691,Retail
17/04/2019,47748,1300,5138,10.76066013,7433,1726,7544,Retail
18/04/2019,25165,1282,3157,12.54520167,37555,14017,3453,Corporate
19/04/2019,10603,7222,3290,31.02895407,20166,9717,1779,SME
22/04/2019,42367,3904,5004,11.81107938,25728,18795,8205,Retail
23/04/2019,33763,5061,2101,6.222788259,19642,10177,4617,SME
24/04/2019,49002,3935,4294,8.762907636,29994,14772,6398,SME
25/04/2019,48834,7318,5418,11.09472908,29611,15365,9294,Corporate
26/04/2019,20463,1789,8745,42.73566926,7843,11926,7672,Retail
2/5/2019,30318,9642,3144,10.37007718,14436,11413,8797,Corporate
3/5/2019,17992,4129,7092,39.4175189,23526,9409,9269,Retail
6/5/2019,25347,2077,3138,12.38016333,27153,11565,9025,Retail
7/5/2019,41523,7512,7962,19.17491511,38675,5588,9782,Retail
8/5/2019,18393,9644,6058,32.93644321,22369,15856,7047,Corporate
9/5/2019,22079,7265,5254,23.79636759,21471,16278,9992,SME
10/5/2019,12096,3386,2278,18.83267196,23292,5345,9688,Corporate
13/05/2019,29399,6764,763,2.595326372,20707,3114,4828,Corporate
14/05/2019,33157,8293,8428,25.41846367,32469,13681,1135,Corporate
15/05/2019,37203,7512,3834,10.30562051,29520,16679,2484,Retail
16/05/2019,34263,6986,7156,20.88550331,10776,19207,5240,Retail
17/05/2019,45134,1856,2771,6.139495724,32716,2825,3517,Corporate
20/05/2019,25304,2349,7503,29.65143851,21782,1713,8450,Corporate
21/05/2019,13077,2459,2072,15.84461268,19987,13118,1329,Retail
22/05/2019,10055,2732,859,8.543013426,33631,8515,8933,SME
23/05/2019,17644,8213,3323,18.83359782,25027,17569,4766,Corporate
24/05/2019,40126,5758,1172,2.920799482,27994,12191,4909,SME
27/05/2019,12086,8677,1282,10.60731425,10018,18660,7876,Retail
28/05/2019,22849,3592,1922,8.411746685,10493,12224,6788,Retail
29/05/2019,12312,9823,883,7.171864847,33364,17756,8172,SME
30/05/2019,42378,3148,2391,5.642078437,8369,10433,3759,Retail
31/05/2019,35793,7019,3155,8.814572682,26168,13486,7850,SME
3/6/2019,48210,9211,5231,10.85044597,23642,18203,9074,Retail
4/6/2019,31693,4729,8642,27.26785095,30411,7736,3665,SME
5/6/2019,25627,7380,5222,20.37694619,11530,5575,9840,SME
6/6/2019,13466,4772,6364,47.25976533,28037,14857,8150,Corporate
7/6/2019,46884,2679,4676,9.973551745,11154,5796,1422,Corporate
10/6/2019,48670,5969,2213,4.546948839,23092,2933,1656,Retail
11/6/2019,13704,7408,8143,59.42060712,35824,19699,8951,Retail
12/6/2019,10052,7452,2400,23.8758456,12285,3506,9490,Corporate
13/06/2019,26029,3966,5646,21.6911906,21485,7800,2667,Retail
14/06/2019,29726,3058,3486,11.72710758,11821,4328,8188,Retail
17/06/2019,19842,2068,2066,10.41225683,15895,18456,6738,Corporate
18/06/2019,27134,1652,2291,8.443281492,38617,10110,5498,Retail
19/06/2019,10819,4737,8060,74.49856734,31599,16850,1199,SME
20/06/2019,17200,5648,823,4.784883721,22985,5681,2268,Retail
21/06/2019,34983,9361,8694,24.85207101,15566,19536,4923,Retail
24/06/2019,32265,8910,8464,26.23275996,20950,17834,4614,SME
25/06/2019,14870,6300,6503,43.73234701,32802,12790,9388,Corporate
26/06/2019,39761,8720,707,1.778124293,37200,4898,2078,Corporate
27/06/2019,11099,4556,7804,70.31264078,12960,3773,1602,Retail
28/06/2019,12556,3773,658,5.240522459,32952,7550,3537,Corporate
1/7/2019,15830,4526,6222,39.30511687,24573,13797,8601,SME
2/7/2019,31411,2100,2649,8.433351374,32755,9431,1286,Corporate
3/7/2019,34638,3695,540,1.558981465,14792,5560,3798,SME
4/7/2019,44245,2155,6404,14.47395186,14948,6411,4736,SME
5/7/2019,10442,6066,3166,30.3198621,22696,19925,3235,SME
8/7/2019,31068,3392,4738,15.25041844,9350,6986,8534,Retail
9/7/2019,43793,1177,4113,9.391911949,6782,15730,4610,Corporate
10/7/2019,24036,4246,700,2.912298219,5597,2629,8878,Retail
11/7/2019,27101,4785,5787,21.35345559,23063,18479,6363,SME
12/7/2019,19818,7636,6019,30.37137955,31688,4207,4190,Retail
15/07/2019,41851,7124,1064,2.542352632,15587,3457,7314,SME
16/07/2019,47864,1483,6085,12.71310379,27267,7349,8071,Corporate
17/07/2019,28281,7822,8126,28.73307167,14016,7336,4228,Corporate
18/07/2019,26410,2428,7325,27.73570617,11141,8852,1863,Retail
19/07/2019,40107,4117,5246,13.08001097,21142,4961,3040,SME
22/07/2019,42747,4929,870,2.035230542,9261,3215,3773,Retail
23/07/2019,19965,5268,6634,33.22814926,13288,15453,2688,SME
24/07/2019,18760,7464,8222,43.82729211,34352,2270,2084,Corporate
25/07/2019,18250,4014,5456,29.89589041,12585,15050,3656,SME
26/07/2019,37665,7898,7882,20.92658967,30376,15442,6316,SME
29/07/2019,39910,1017,6049,15.15660236,10983,12074,4125,Corporate
30/07/2019,25199,7949,1085,4.305726418,14311,2087,6523,Corporate
31/07/2019,49132,6106,8973,18.26304649,38052,8109,1496,SME
1/8/2019,41949,2905,645,1.537581349,17975,7132,6829,Corporate
2/8/2019,34967,7857,7943,22.71570338,21073,1301,2562,SME
5/8/2019,49185,5876,2221,4.515604351,33915,15719,6854,SME
6/8/2019,16852,7782,632,3.750296701,18337,9112,3959,Corporate
7/8/2019,37055,2828,5989,16.16246121,27177,5438,7873,Corporate
8/8/2019,27756,9864,1117,4.024355094,15736,7549,5774,Corporate
9/8/2019,29961,2407,6788,22.65611962,18474,16331,5533,Retail
12/8/2019,18008,8407,884,4.908929365,23597,5556,5730,Corporate
13/08/2019,30154,4783,7076,23.46620681,33633,9863,5169,Retail
14/08/2019,17963,5334,2333,12.98780827,30549,11813,3905,Corporate
15/08/2019,43671,5241,2137,4.893407524,23662,14982,2846,Retail
16/08/2019,45509,3698,6790,14.92012569,8378,2106,5291,Corporate
19/08/2019,22151,1305,3411,15.39885332,38731,18739,6609,Retail
20/08/2019,23816,4593,1412,5.92878737,21024,4040,2370,Corporate
21/08/2019,20266,1666,4410,21.76058423,16716,11934,1930,Corporate
22/08/2019,46475,5968,7784,16.74878967,17233,14682,7239,Corporate
23/08/2019,30913,1114,7190,23.25882315,11468,9561,8106,SME
26/08/2019,25892,3277,8386,32.38838251,6840,3160,8112,Retail
27/08/2019,29319,8495,4426,15.09601282,5762,9924,1075,SME
28/08/2019,16584,2809,3123,18.83140376,10826,19333,7893,SME
29/08/2019,34509,1764,3092,8.959981454,20415,4617,3787,Retail
30/08/2019,39111,6615,5921,15.13896346,27848,3989,9777,SME
3/9/2019,12688,2511,8777,69.17559899,9155,16402,5921,Corporate
4/9/2019,42358,5710,4975,11.74512489,25748,19123,2978,SME
5/9/2019,26787,1570,3390,12.65539254,29394,3104,9167,SME
6/9/2019,29506,8909,7583,25.69985766,25866,9227,5587,Corporate
9/9/2019,46254,5059,5811,12.56323777,16891,5582,8310,Corporate
10/9/2019,13621,3541,941,6.908450187,30455,4759,3183,Corporate
11/9/2019,11918,1793,7484,62.7957711,31592,14058,9143,Corporate
12/9/2019,46841,1531,4712,10.0595632,22798,14370,6283,SME
13/09/2019,22933,2965,6035,26.31578947,20492,19388,5509,Retail
16/09/2019,18144,2871,8050,44.36728395,9290,5262,5370,Retail
17/09/2019,30925,5047,8756,28.31366209,36277,4679,9937,Corporate
18/09/2019,40495,5278,6783,16.75021608,24673,19573,6428,Corporate
19/09/2019,10966,4875,1515,13.81542951,14289,4567,9818,Corporate
20/09/2019,13275,7063,8299,62.51600753,19974,3827,9678,Retail
23/09/2019,31151,5924,790,2.536034156,36512,4553,8852,Corporate
24/09/2019,30570,8726,3348,10.95191364,5270,7877,8652,SME
25/09/2019,39735,8561,922,2.320372468,35795,13882,9917,Retail
26/09/2019,43525,7500,6547,15.04192993,24626,4914,2619,SME
27/09/2019,49492,2111,1919,3.877394326,30327,1109,8194,Retail
30/09/2019,20619,3211,7537,36.5536641,27944,11608,5927,Retail
1/10/2019,14223,3638,3690,25.94389369,25970,6201,3855,Retail
2/10/2019,21471,4815,5830,27.15290392,7066,4402,5670,SME
3/10/2019,29851,8316,3256,10.90750729,34982,9924,6630,Retail
4/10/2019,10359,2864,6079,58.68327059,5633,10317,7201,SME
7/10/2019,30811,5621,7807,25.33835319,29803,8113,2817,SME
8/10/2019,24134,7135,4481,18.56716665,14070,9324,5844,Corporate
9/10/2019,40116,9811,3563,8.881742945,10205,14263,3065,Corporate
10/10/2019,47970,8656,4851,10.11257036,20894,12996,3098,SME
11/10/2019,36827,1315,1433,3.891166807,29015,5780,9959,SME
14/10/2019,29123,4552,1241,4.261236823,11112,3316,3035,Retail
15/10/2019,16306,1030,5224,32.03728689,23016,18602,5364,SME
16/10/2019,42848,2609,7816,18.24122479,9593,19088,2036,Corporate
17/10/2019,43308,7235,8999,20.77907084,16645,11559,8809,SME
18/10/2019,38680,4996,6553,16.94157187,13965,2140,4890,Corporate
21/10/2019,34812,2372,3033,8.712512927,10652,10787,4813,Corporate
22/10/2019,35820,9120,5358,14.95812395,8857,19914,9504,Retail
23/10/2019,36265,2366,5367,14.79939335,9358,13689,8552,SME
24/10/2019,13422,3951,3458,25.76367158,29004,16432,7922,SME
25/10/2019,42869,3325,1898,4.427441741,28754,19786,8151,SME
28/10/2019,48587,1596,8054,16.57645049,30694,17409,6880,SME
29/10/2019,31497,3963,4670,14.8268089,8074,4497,6687,SME
30/10/2019,39755,5953,7035,17.69588731,34074,13566,2910,SME
31/10/2019,46114,6295,1676,3.634471093,36800,1356,6350,Corporate
1/11/2019,16668,6541,1574,9.44324454,21170,11321,5443,Retail
4/11/2019,12945,1682,8586,66.32676709,12711,4780,2401,SME
5/11/2019,23595,2549,7511,31.83301547,18876,2536,4453,Corporate
6/11/2019,20179,3651,6979,34.58546013,23482,12798,7054,SME
7/11/2019,20173,2465,3750,18.58920339,17644,14732,6070,Retail
8/11/2019,43552,8234,6790,15.59055841,37562,12105,7730,Corporate
11/11/2019,42027,8206,884,2.103409713,10180,14707,8154,Corporate
12/11/2019,46614,5305,4921,10.55691423,25131,8732,7005,Retail
13/11/2019,33040,3637,2716,8.220338983,8408,6912,6404,Corporate
14/11/2019,32535,8625,5632,17.3105886,10915,10218,4924,Retail
